Title,Name,Platform_engagement,Platform_salesdata,Release Date,Year,Primary_Genre,Genres,Genre,Team,Publisher,Rating,Plays,Backlogs,Wishlist,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Shantae and the Pirate's Curse,Shantae and the Pirate's Curse,,3DS,"Oct 22, 2014",2015.0,['Adventure',"['Adventure', 'Indie', 'Platform', 'RPG']",Platform,"['WayForward Technologies', 'Intergrow']",Intergrow,3.8,0,0,449,0.0,0.0,0.03,0.0,0.03
Final Fantasy IV,Final Fantasy IV,,DS,"Jul 19, 1991",2007.0,['RPG'],['RPG'],Simulation,"['Square Enix', 'Square']",Square Enix,3.7,0,964,379,0.54,0.05,0.62,0.05,1.26
Final Fantasy IV,Final Fantasy IV,,PS,"Jul 19, 1991",1997.0,['RPG'],['RPG'],Simulation,"['Square Enix', 'Square']",SquareSoft,3.7,0,964,379,0.0,0.0,0.29,0.02,0.31
Castlevania III: Dracula's Curse,Castlevania III: Dracula's Curse,,NES,"Sep 01, 1990",1989.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Konami', 'Palcom']",Konami Digital Entertainment,3.6,0,606,217,0.4,0.07,0.37,0.01,0.85
Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare,,PS4,"Nov 03, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Sledgehammer Games']",Activision,2.5,0,308,151,2.8,3.3,0.14,1.37,7.6
Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare,,XOne,"Nov 03, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Sledgehammer Games']",Activision,2.5,0,308,151,3.21,1.53,0.01,0.38,5.13
Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare,,PS3,"Nov 03, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Sledgehammer Games']",Activision,2.5,0,308,151,1.54,1.94,0.19,0.77,4.45
Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare,,X360,"Nov 03, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Sledgehammer Games']",Activision,2.5,0,308,151,2.75,1.18,0.0,0.37,4.31
Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfare,,PC,"Nov 03, 2014",2014.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Sledgehammer Games']",Activision,2.5,0,308,151,0.14,0.23,0.0,0.04,0.41
The Legend of Heroes: Trails of Cold Steel,The Legend of Heroes: Trails of Cold Steel,,PSV,"Sep 26, 2013",2013.0,['Adventure',"['Adventure', 'RPG', 'Turn Based Strategy']",Role-Playing,"['XSEED Games', 'Nihon Falcom']",Nippon Ichi Software,3.7,0,0,461,0.08,0.05,0.14,0.04,0.31
The Legend of Heroes: Trails of Cold Steel,The Legend of Heroes: Trails of Cold Steel,,PS3,"Sep 26, 2013",2013.0,['Adventure',"['Adventure', 'RPG', 'Turn Based Strategy']",Role-Playing,"['XSEED Games', 'Nihon Falcom']",Nippon Ichi Software,3.7,0,0,461,0.05,0.04,0.12,0.02,0.22
Mario Kart: Super Circuit,Mario Kart: Super Circuit,,GBA,"Jul 21, 2001",2001.0,['Racing'],['Racing'],Racing,['Nintendo'],Nintendo,2.8,0,256,101,2.62,1.64,0.99,0.23,5.47
Tetris,Tetris,,GB,"May 14, 1989",1989.0,['Puzzle'],['Puzzle'],Puzzle,['Nintendo'],Nintendo,4.0,0,76,21,23.2,2.26,4.22,0.58,30.26
Tetris,Tetris,,NES,"May 14, 1989",1988.0,['Puzzle'],['Puzzle'],Puzzle,['Nintendo'],Nintendo,4.0,0,76,21,2.97,0.69,1.81,0.11,5.58
Rule of Rose,Rule of Rose,,PS2,"Jan 19, 2006",2006.0,['Adventure',"['Adventure', 'Puzzle']",Action,"['Atlus USA', 'Punchline']",505 Games,3.8,727,796,770,0.01,0.01,0.0,0.0,0.02
Lollipop Chainsaw,Lollipop Chainsaw,,PS3,"Jun 12, 2012",2012.0,['Brawler'],['Brawler'],Action,"['Grasshopper Manufacture', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,717,695,0.26,0.21,0.11,0.09,0.67
Lollipop Chainsaw,Lollipop Chainsaw,,X360,"Jun 12, 2012",2012.0,['Brawler'],['Brawler'],Action,"['Grasshopper Manufacture', 'WB Games']",Warner Bros. Interactive Entertainment,3.4,0,717,695,0.31,0.13,0.02,0.04,0.49
Resident Evil: Revelations,Resident Evil: Revelations,,3DS,"Jan 26, 2012",2012.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tose', 'Capcom']",Capcom,3.2,0,939,297,0.3,0.22,0.3,0.05,0.88
Resident Evil: Revelations,Resident Evil: Revelations,,PS3,"Jan 26, 2012",2013.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tose', 'Capcom']",Capcom,3.2,0,939,297,0.14,0.32,0.22,0.12,0.8
Resident Evil: Revelations,Resident Evil: Revelations,,X360,"Jan 26, 2012",2013.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tose', 'Capcom']",Capcom,3.2,0,939,297,0.12,0.11,0.02,0.02,0.27
Resident Evil: Revelations,Resident Evil: Revelations,,WiiU,"Jan 26, 2012",2013.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tose', 'Capcom']",Capcom,3.2,0,939,297,0.07,0.08,0.03,0.01,0.2
Resident Evil: Revelations,Resident Evil: Revelations,,PC,"Jan 26, 2012",2013.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Tose', 'Capcom']",Capcom,3.2,0,939,297,0.0,0.03,0.0,0.01,0.04
Shin Megami Tensei,Shin Megami Tensei,,PS,"Oct 30, 1992",2001.0,['RPG'],['RPG'],Role-Playing,['Atlus'],Atlus,3.3,0,868,455,0.0,0.0,0.09,0.01,0.09
Tomb Raider,Tomb Raider,,PS,"Oct 25, 1996",1996.0,['Adventure',"['Adventure', 'Platform', 'Puzzle', 'Shooter']",Action,"['Eidos Interactive', 'Core Design']",Eidos Interactive,3.3,0,773,263,2.29,1.97,0.13,0.24,4.63
Tomb Raider,Tomb Raider,,PC,"Oct 25, 1996",1996.0,['Adventure',"['Adventure', 'Platform', 'Puzzle', 'Shooter']",Action,"['Eidos Interactive', 'Core Design']",Eidos Interactive,3.3,0,773,263,0.96,0.07,0.0,0.0,1.03
Battlefield: Bad Company 2,Battlefield: Bad Company 2,,X360,"Mar 02, 2010",2010.0,['Adventure',"['Adventure', 'Shooter', 'Simulator', 'Strategy']",Shooter,"['EA Digital Illusions CE', 'Electronic Arts']",Electronic Arts,3.6,0,349,119,2.09,1.02,0.04,0.32,3.48
Battlefield: Bad Company 2,Battlefield: Bad Company 2,,PS3,"Mar 02, 2010",2010.0,['Adventure',"['Adventure', 'Shooter', 'Simulator', 'Strategy']",Shooter,"['EA Digital Illusions CE', 'Electronic Arts']",Electronic Arts,3.6,0,349,119,1.33,1.12,0.08,0.45,2.97
Battlefield: Bad Company 2,Battlefield: Bad Company 2,,PC,"Mar 02, 2010",2010.0,['Adventure',"['Adventure', 'Shooter', 'Simulator', 'Strategy']",Shooter,"['EA Digital Illusions CE', 'Electronic Arts']",Electronic Arts,3.6,0,349,119,0.19,0.53,0.0,0.0,0.71
Ninja Gaiden Black,Ninja Gaiden Black,,XB,"Sep 20, 2005",2005.0,['Adventure',"['Adventure', 'Brawler']",Action,"['Team NINJA', 'Tecmo']",Microsoft Game Studios,4.3,992,495,343,0.07,0.02,0.0,0.0,0.09
Sid Meier's Civilization V,Sid Meier's Civilization V,,PC,"Sep 21, 2010",2010.0,['Simulator',"['Simulator', 'Strategy', 'Turn Based Strategy']",Strategy,"['2K Games', 'Firaxis Games']",Take-Two Interactive,3.9,0,369,140,0.98,0.52,0.0,0.19,1.69
Fire Emblem: Shadow Dragon,Fire Emblem: Shadow Dragon,,DS,"Aug 07, 2008",2008.0,['RPG',"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",Role-Playing,"['Intelligent Systems Co., Ltd.', 'Nintendo']",Nintendo,3.2,0,808,235,0.31,0.03,0.27,0.03,0.65
Tomodachi Life,Tomodachi Life,,3DS,"Apr 18, 2013",2013.0,['Adventure',"['Adventure', 'Simulator']",Simulation,"['Nintendo SPD Group No. 1', 'Nintendo']",Nintendo,3.7,0,180,133,0.96,2.02,1.89,0.28,5.15
SpongeBob SquarePants: Battle For Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,,PS2,"Oct 31, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Heavy Iron Studios', 'THQ']",THQ,3.8,0,370,216,1.08,0.45,0.0,0.14,1.67
SpongeBob SquarePants: Battle For Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,,GBA,"Oct 31, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Heavy Iron Studios', 'THQ']",THQ,3.8,0,370,216,0.88,0.33,0.0,0.02,1.23
SpongeBob SquarePants: Battle For Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,,GC,"Oct 31, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Heavy Iron Studios', 'THQ']",THQ,3.8,0,370,216,0.74,0.19,0.0,0.03,0.95
SpongeBob SquarePants: Battle For Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,,XB,"Oct 31, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Heavy Iron Studios', 'THQ']",THQ,3.8,0,370,216,0.45,0.1,0.0,0.02,0.57
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,Wii,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,1.29,0.97,0.0,0.23,2.49
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,DS,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,1.07,1.05,0.0,0.23,2.35
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,X360,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,0.95,0.5,0.0,0.14,1.59
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,PS3,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,0.55,0.6,0.0,0.22,1.37
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,PSP,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,0.14,0.37,0.0,0.19,0.71
LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4,,PC,"Jun 25, 2010",2010.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['WB Games', ""Traveller's Tales""]",Warner Bros. Interactive Entertainment,3.2,0,449,113,0.01,0.01,0.0,0.0,0.02
Dragon Quest V: Hand of the Heavenly Bride,Dragon Quest V: Hand of the Heavenly Bride,,DS,"Jul 17, 2008",2008.0,['RPG'],['RPG'],Role-Playing,"['Chunsoft', 'Square Enix']",Square Enix,4.2,0,0,478,0.19,0.02,1.36,0.02,1.6
Sonic Lost World,Sonic Lost World,,3DS,"Oct 18, 2013",2013.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo', 'Sonic Team']",Sega,2.5,0,498,214,0.24,0.15,0.07,0.03,0.49
Sonic Lost World,Sonic Lost World,,WiiU,"Oct 18, 2013",2013.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo', 'Sonic Team']",Sega,2.5,0,498,214,0.24,0.12,0.01,0.03,0.4
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,X360,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.48,0.38,0.0,0.08,0.95
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,PS4,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.37,0.39,0.0,0.15,0.92
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,PS3,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.33,0.35,0.0,0.13,0.81
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,PSV,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.09,0.29,0.0,0.11,0.49
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,WiiU,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.23,0.21,0.0,0.04,0.47
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,3DS,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.21,0.21,0.0,0.04,0.45
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,XOne,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.23,0.17,0.0,0.04,0.43
LEGO Batman 3: Beyond Gotham,Lego Batman 3: Beyond Gotham,,PC,"Nov 11, 2014",2014.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"[""Traveller's Tales"", 'WB Games']",Warner Bros. Interactive Entertainment,3.1,0,801,113,0.0,0.06,0.0,0.01,0.06
Halo 5: Guardians,Halo 5: Guardians,,XOne,"Oct 27, 2015",2015.0,['Shooter'],['Shooter'],Shooter,"['343 Industries', 'Microsoft Studios']",Microsoft Game Studios,2.5,0,602,257,2.64,1.2,0.03,0.39,4.26
Ultimate Spider-Man,Ultimate Spider-Man,,PS2,"Sep 21, 2005",2005.0,['Brawler'],['Brawler'],Action,"['Activision', 'Beenox']",Activision,3.6,0,382,280,0.6,0.02,0.0,0.1,0.72
Ultimate Spider-Man,Ultimate Spider-Man,,XB,"Sep 21, 2005",2005.0,['Brawler'],['Brawler'],Action,"['Activision', 'Beenox']",Activision,3.6,0,382,280,0.26,0.11,0.0,0.02,0.39
Ultimate Spider-Man,Ultimate Spider-Man,,GC,"Sep 21, 2005",2005.0,['Brawler'],['Brawler'],Action,"['Activision', 'Beenox']",Activision,3.6,0,382,280,0.29,0.07,0.0,0.01,0.37
Ultimate Spider-Man,Ultimate Spider-Man,,GBA,"Sep 21, 2005",2005.0,['Brawler'],['Brawler'],Action,"['Activision', 'Beenox']",Activision,3.6,0,382,280,0.22,0.08,0.0,0.01,0.3
Ultimate Spider-Man,Ultimate Spider-Man,,DS,"Sep 21, 2005",2005.0,['Brawler'],['Brawler'],Action,"['Activision', 'Beenox']",Activision,3.6,0,382,280,0.14,0.0,0.0,0.01,0.16
Secret of Mana,Secret of Mana,,SNES,"Aug 06, 1993",1993.0,['RPG'],['RPG'],Role-Playing,"['Square Enix', 'Square']",SquareSoft,3.3,0,0,511,0.25,0.07,1.49,0.02,1.83
Mega Man Legends,Mega Man Legends,,PS,"Dec 18, 1997",1997.0,['Adventure',"['Adventure', 'RPG', 'Shooter']",Adventure,"['Capcom USA', 'Capcom Production Studio 2']",Capcom,3.7,0,851,364,0.39,0.26,0.12,0.05,0.83
Dante's Inferno,Dante's Inferno,,PS3,"Feb 04, 2010",2010.0,['Adventure',"['Adventure', 'Brawler']",Action,"['Electronic Arts', 'Visceral Games']",Electronic Arts,3.2,0,567,334,0.64,0.28,0.04,0.13,1.09
Dante's Inferno,Dante's Inferno,,X360,"Feb 04, 2010",2010.0,['Adventure',"['Adventure', 'Brawler']",Action,"['Electronic Arts', 'Visceral Games']",Electronic Arts,3.2,0,567,334,0.63,0.2,0.02,0.07,0.92
Dante's Inferno,Dante's Inferno,,PSP,"Feb 04, 2010",2010.0,['Adventure',"['Adventure', 'Brawler']",Action,"['Electronic Arts', 'Visceral Games']",Electronic Arts,3.2,0,567,334,0.12,0.03,0.01,0.03,0.19
Haunting Ground,Haunting Ground,,PS2,"Apr 21, 2005",2005.0,['Adventure'],['Adventure'],Action,"['Capcom Production Studio 1', 'Capcom']",Capcom,3.8,597,625,572,0.03,0.03,0.0,0.01,0.07
Fire Emblem: Thracia 776,Fire Emblem: Thracia 776,,SNES,"Sep 01, 1999",1999.0,['RPG',"['RPG', 'Strategy', 'Tactical']",Strategy,"['Intelligent Systems Co., Ltd.', 'Nintendo']",Nintendo,4.1,820,771,329,0.0,0.0,0.26,0.0,0.26
Pikmin 3,Pikmin 3,,WiiU,"Jul 13, 2013",2013.0,['Adventure',"['Adventure', 'Real Time Strategy']",Strategy,"['Nintendo EAD Software Development Group No.4', 'Nintendo']",Nintendo,4.0,0,797,385,0.45,0.31,0.29,0.06,1.11
Chaos;Head Noah,Chaos;Head Noah,,X360,"Feb 26, 2009",2009.0,['Adventure',"['Adventure', 'Simulator', 'Visual Novel']",Adventure,['5pb.'],5pb,4.0,199,215,174,0.0,0.0,0.04,0.0,0.04
Chaos;Head Noah,Chaos;Head Noah,,PSP,"Feb 26, 2009",2010.0,['Adventure',"['Adventure', 'Simulator', 'Visual Novel']",Adventure,['5pb.'],5pb,4.0,199,215,174,0.0,0.0,0.02,0.0,0.02
Chaos;Head Noah,Chaos;Head Noah,,PSV,"Feb 26, 2009",2014.0,['Adventure',"['Adventure', 'Simulator', 'Visual Novel']",Adventure,['5pb.'],5pb,4.0,199,215,174,0.0,0.0,0.01,0.0,0.01
Crysis,Crysis,,PC,"Nov 13, 2007",2007.0,['Adventure',"['Adventure', 'Shooter']",Shooter,"['Crytek Frankfurt', 'Electronic Arts']",Electronic Arts,3.2,0,561,241,0.0,0.69,0.0,0.03,0.72
Sonic and the Secret Rings,Sonic and the Secret Rings,,Wii,"Feb 20, 2007",2007.0,['Platform'],['Platform'],Platform,"['Sega', 'Sonic Team']",Sega,1.9,0,348,160,1.24,1.2,0.04,0.3,2.77
Mario Party 2,Mario Party 2,,N64,"Dec 17, 1999",1999.0,['Card & Board Game'],['Card & Board Game'],Misc,"['Hudson Soft', 'Nintendo']",Nintendo,3.7,0,199,132,1.28,0.14,1.08,0.01,2.5
Animal Crossing,Animal Crossing,,GC,"Dec 14, 2001",2001.0,['Simulator'],['Simulator'],Simulation,"['Nintendo', 'Nintendo EAD']",Nintendo,3.9,0,389,317,1.92,0.16,0.99,0.09,3.15
Final Fantasy XIII-2,Final Fantasy XIII-2,,PS3,"Dec 15, 2011",2011.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,['Square Enix'],Square Enix,3.3,0,0,449,0.78,0.75,0.89,0.26,2.68
Final Fantasy XIII-2,Final Fantasy XIII-2,,X360,"Dec 15, 2011",2011.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,['Square Enix'],Square Enix,3.3,0,0,449,0.36,0.3,0.02,0.06,0.74
Fatal Frame II: Crimson Butterfly,Fatal Frame II: Crimson Butterfly,,PS2,"Nov 27, 2003",2003.0,['Adventure'],['Adventure'],Action,"['Tecmo Co., Ltd.', 'Ubisoft Entertainment']",Ubisoft,4.2,0,690,513,0.08,0.06,0.0,0.02,0.16
Disney's Aladdin,Disney's Aladdin,,SNES,"Nov 21, 1993",1993.0,['Adventure',"['Adventure', 'Arcade', 'Platform']",Platform,['Capcom'],Capcom,3.4,0,192,85,0.94,0.34,0.21,0.27,1.75
Disney's Aladdin,Disney's Aladdin,,GBA,"Nov 21, 1993",2003.0,['Adventure',"['Adventure', 'Arcade', 'Platform']",Platform,['Capcom'],Capcom,3.4,0,192,85,0.02,0.01,0.0,0.0,0.03
Fable II,Fable II,,X360,"Oct 21, 2008",2008.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Lionhead Studios', 'Microsoft Game Studios']",Microsoft Game Studios,3.6,0,580,271,2.51,1.27,0.11,0.41,4.31
Lightning Returns: Final Fantasy XIII,Lightning Returns: Final Fantasy XIII,,PS3,"Nov 21, 2013",2013.0,['RPG'],['RPG'],Role-Playing,['Square Enix'],Square Enix,3.1,0,0,426,0.31,0.22,0.45,0.12,1.1
Lightning Returns: Final Fantasy XIII,Lightning Returns: Final Fantasy XIII,,X360,"Nov 21, 2013",2013.0,['RPG'],['RPG'],Role-Playing,['Square Enix'],Square Enix,3.1,0,0,426,0.15,0.1,0.01,0.02,0.29
Yakuza 2,Yakuza 2,,PS2,"Dec 07, 2006",2006.0,['Adventure',"['Adventure', 'Brawler', 'RPG', 'Simulator', 'Sport']",Adventure,['Sega'],Sega,4.0,0,491,255,0.05,0.04,0.84,0.16,1.09
F-Zero X,F-Zero X,,N64,"Jul 14, 1998",1998.0,['Arcade',"['Arcade', 'Racing']",Racing,"['Nintendo EAD', 'Nintendo']",Nintendo,3.9,0,387,172,0.45,0.33,0.29,0.03,1.1
Super Mario Sunshine,Super Mario Sunshine,,GC,"Sep 18, 2020",2002.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Nintendo EAD', 'Nintendo']",Nintendo,3.7,340,83,14,4.01,1.26,0.87,0.17,6.31
Mega Man X5,Mega Man X5,,PS,"Nov 30, 2000",2000.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,"['Capcom Production Studio 3', 'Capcom']",Capcom,3.2,0,450,126,0.3,0.21,0.2,0.05,0.75
Mega Man 7,Mega Man 7,,SNES,"Mar 24, 1995",1995.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,['Capcom'],Laguna,3.5,0,461,139,0.03,0.01,0.23,0.01,0.28
Metal Gear Solid: The Twin Snakes,Metal Gear Solid: The Twin Snakes,,GC,"Mar 09, 2004",2004.0,['Adventure'],['Adventure'],Action,"['Konami', 'Silicon Knights']",Konami Digital Entertainment,3.6,0,619,364,0.3,0.08,0.07,0.01,0.47
The Simpsons Game,The Simpsons Game,,DS,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.57,0.79,0.0,0.17,1.53
The Simpsons Game,The Simpsons Game,,PS2,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.35,0.03,0.0,1.13,1.51
The Simpsons Game,The Simpsons Game,,PSP,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.24,0.55,0.0,0.31,1.09
The Simpsons Game,The Simpsons Game,,X360,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.54,0.4,0.0,0.11,1.05
The Simpsons Game,The Simpsons Game,,Wii,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.45,0.47,0.0,0.11,1.03
The Simpsons Game,The Simpsons Game,,PS3,"Oct 30, 2007",2007.0,['Platform'],['Platform'],Action,"['Griptonite Games', 'Electronic Arts']",Electronic Arts,3.0,0,283,156,0.38,0.37,0.0,0.15,0.91
Mega Man Zero 2,Mega Man Zero 2,,GBA,"May 02, 2003",2003.0,['Adventure',"['Adventure', 'Platform', 'Shooter']",Platform,"['Inti Creates', 'Capcom']",Capcom,3.7,0,529,180,0.18,0.07,0.17,0.01,0.43
Crash of the Titans,Crash of the Titans,,PSP,"Oct 04, 2007",2007.0,['Adventure',"['Adventure', 'Platform']",Action,"['Radical Entertainment', 'Sierra Entertainment']",Vivendi Games,3.0,0,196,122,0.25,0.25,0.0,0.15,0.64
Crash of the Titans,Crash of the Titans,,DS,"Oct 04, 2007",2007.0,['Adventure',"['Adventure', 'Platform']",Action,"['Radical Entertainment', 'Sierra Entertainment']",Vivendi Games,3.0,0,196,122,0.42,0.02,0.0,0.04,0.49
Crash of the Titans,Crash of the Titans,,Wii,"Oct 04, 2007",2007.0,['Adventure',"['Adventure', 'Platform']",Action,"['Radical Entertainment', 'Sierra Entertainment']",Vivendi Games,3.0,0,196,122,0.4,0.03,0.0,0.04,0.46
Crash of the Titans,Crash of the Titans,,PS2,"Oct 04, 2007",2007.0,['Adventure',"['Adventure', 'Platform']",Action,"['Radical Entertainment', 'Sierra Entertainment']",Vivendi Games,3.0,0,196,122,0.34,0.01,0.0,0.06,0.41
Crash of the Titans,Crash of the Titans,,X360,"Oct 04, 2007",2007.0,['Adventure',"['Adventure', 'Platform']",Action,"['Radical Entertainment', 'Sierra Entertainment']",Vivendi Games,3.0,0,196,122,0.27,0.02,0.0,0.03,0.32
The Witcher,The Witcher,,PC,"Oct 26, 2007",2007.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Atari', 'CD Projekt RED']",Atari,3.0,0,540,168,0.0,0.05,0.0,0.01,0.06
Final Fantasy III,Final Fantasy III,,SNES,"Aug 24, 2006",1994.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Square', 'Square Enix']",SquareSoft,3.1,0,891,290,0.86,0.0,2.55,0.02,3.42
Final Fantasy III,Final Fantasy III,,DS,"Aug 24, 2006",2006.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Square', 'Square Enix']",Square Enix,3.1,0,891,290,0.91,0.05,1.07,0.09,2.12
Final Fantasy III,Final Fantasy III,,NES,"Aug 24, 2006",1990.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Square', 'Square Enix']",SquareSoft,3.1,0,891,290,0.0,0.0,1.39,0.01,1.4
Final Fantasy III,Final Fantasy III,,PSP,"Aug 24, 2006",2012.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Square', 'Square Enix']",Square Enix,3.1,0,891,290,0.0,0.0,0.11,0.0,0.11
Star Wars: Battlefront,Star Wars: Battlefront,,PS2,"Sep 20, 2004",2004.0,['Shooter'],['Shooter'],Shooter,"['Pandemic Studios', 'LucasArts']",LucasArts,3.5,0,261,109,1.93,1.22,0.03,0.44,3.61
Star Wars: Battlefront,Star Wars: Battlefront,,XB,"Sep 20, 2004",2004.0,['Shooter'],['Shooter'],Shooter,"['Pandemic Studios', 'LucasArts']",Activision,3.5,0,261,109,1.24,0.45,0.0,0.07,1.75
Star Wars: Battlefront,Star Wars: Battlefront,,PC,"Sep 20, 2004",2004.0,['Shooter'],['Shooter'],Shooter,"['Pandemic Studios', 'LucasArts']",LucasArts,3.5,0,261,109,0.06,0.12,0.0,0.02,0.2
Ikaruga,Ikaruga,,GC,"Dec 20, 2001",2003.0,['Arcade',"['Arcade', 'Indie', 'Puzzle', 'Shooter']",Shooter,['Treasure'],Atari,4.0,0,664,424,0.07,0.02,0.0,0.0,0.09
